 ,X,Y,Value
1,1044,302,0
2,1045,302,0
3,1046,302,0
4,1047,302,0
5,1048,302,0
6,1049,302,0
7,1050,302,0
8,1051,302,0
9,1052,302,0
10,1053,302,0
11,1054,302,0
12,1055,302,0
13,1056,302,0
14,1057,302,0
15,1058,302,0
16,1059,302,0
17,1060,302,0
18,1061,302,0
19,1062,302,0
20,1063,302,0
21,1064,302,0
22,1065,302,0
23,1066,302,0
24,1067,302,0
25,1068,302,0
26,1069,302,0
27,1070,302,0
28,1071,302,0
29,1072,302,0
30,1073,302,0
31,1074,302,0
32,1075,302,0
33,1076,302,0
34,1077,302,0
35,1078,302,0
36,1079,302,0
37,1080,302,0
38,1081,302,0
39,1082,302,0
40,1083,302,0
41,1084,302,0
42,1085,302,0
43,1086,302,0
44,1087,302,0
45,1088,302,0
46,1089,302,0
47,1090,302,0
48,1091,302,0
49,1092,302,0
50,1093,302,0
51,1094,302,0
52,1095,302,0
53,1096,302,0
54,1097,302,0
55,1098,302,0
56,1099,302,0
57,1100,302,0
58,1101,302,0
59,1102,302,0
60,1103,302,0
61,1104,302,0
62,1105,302,0
63,1106,302,0
64,1107,302,0
65,1108,302,0
66,1109,302,0
67,1110,302,0
68,1111,302,0
69,1112,302,0
70,1113,302,0
71,1114,302,0
72,1115,302,0
73,1116,302,0
74,1117,302,0
75,1118,302,0
76,1119,302,0
77,1120,302,0
78,1121,302,0
79,1122,302,0
80,1123,302,0
81,1124,302,0
82,1125,302,0
83,1126,302,0
84,1127,302,0
85,1128,302,0
86,1129,302,0
87,1130,302,0
88,1131,302,0
89,1132,302,0
90,1133,302,0
91,1134,302,0
92,1135,302,0
93,1136,302,0
94,1137,302,0
95,1138,302,0
96,1139,302,0
97,1140,302,0
98,1141,302,0
99,1142,302,0
100,1143,302,0
101,1144,302,0
102,1145,302,0
103,1146,302,0
104,1147,302,0
105,1148,302,0
106,1149,302,0
107,1150,302,0
108,1151,302,0
109,1152,302,0
110,1153,302,0
111,1154,302,0
112,1155,302,0
113,1156,302,0
114,1157,302,0
115,1158,302,0
116,1159,302,0
117,1044,303,0
118,1045,303,0
119,1046,303,0
120,1047,303,0
121,1048,303,0
122,1049,303,0
123,1050,303,0
124,1051,303,0
125,1052,303,0
126,1053,303,0
127,1054,303,0
128,1055,303,0
129,1056,303,0
130,1057,303,0
131,1058,303,0
132,1059,303,0
133,1060,303,0
134,1061,303,0
135,1062,303,0
136,1063,303,0
137,1064,303,0
138,1065,303,0
139,1066,303,0
140,1067,303,0
141,1068,303,0
142,1069,303,0
143,1070,303,0
144,1071,303,0
145,1072,303,0
146,1073,303,0
147,1074,303,0
148,1075,303,0
149,1076,303,0
150,1077,303,0
151,1078,303,0
152,1079,303,0
153,1080,303,0
154,1081,303,0
155,1082,303,0
156,1083,303,0
157,1084,303,0
158,1085,303,0
159,1086,303,0
160,1087,303,0
161,1088,303,0
162,1089,303,0
163,1090,303,0
164,1091,303,0
165,1092,303,0
166,1093,303,0
167,1094,303,0
168,1095,303,0
169,1096,303,0
170,1097,303,0
171,1098,303,0
172,1099,303,0
173,1100,303,0
174,1101,303,0
175,1102,303,0
176,1103,303,0
177,1104,303,0
178,1105,303,0
179,1106,303,0
180,1107,303,0
181,1108,303,0
182,1109,303,0
183,1110,303,0
184,1111,303,0
185,1112,303,0
186,1113,303,0
187,1114,303,0
188,1115,303,0
